Listing_num,Address,Community,House_type,Listing_price,Sigma_estimate,Estimated_on,Sold_price,Bedroom,Washroom,Parking,Tax,Property_type,Maintenance,Building_age,Size,Basement,Utility_incl,Days_on_market,Rental_dom,Listed_on,Updated_on,Rental_estimate,Rental_yield,Major_intersection,Amenities,Exposure,Municipality
W5083294,Unit 611 - 385 Osler St,Weston-Pellam Park - Toronto,Condo Apt,699000,722676,2021-02-23 00:00:00,695000.0,2.0,2,1,,"Condo Apt, Apartment",587.0,New,800.0,,water,43,42.0,2021-01-11 00:00:00,2021-02-23 00:00:00,2286.0,2.43,St Clair West & Osler,"Bbqs Allowed, Bike Storage, Exercise Room, Party/Meeting Room, Security System, Visitor Parking",S,Toronto
C5068958,Unit 5105 - 50 Charles St E,Church-Yonge Corridor - Toronto,Condo Apt,670000,652553,2021-02-23 00:00:00,650000.0,1.0,1,0,2699.0,"Condo Apt, Apartment",277.0,0-5,0.0,,"water,heat",64,30.0,2020-12-21 00:00:00,2021-02-23 00:00:00,1638.0,1.86,Bloor & Yonge,"Concierge, Exercise Room, Outdoor Pool, Party/Meeting Room, Security Guard",W,Toronto
C4992465,Unit 1006 - 161 Roehampton Ave,Mount Pleasant West - Toronto,Condo Apt,600000,595495,2021-02-23 00:00:00,610000.0,1.33,1,0,,"Condo Apt, Apartment",350.0,,500.0,,,98,18.0,2020-11-17 00:00:00,2021-02-23 00:00:00,1847.0,2.76,Yonge & Eglinton,"Concierge, Gym, Outdoor Pool, Recreation Room, Rooftop Deck/Garden",NE,Toronto
C5122875,Unit 616 - 81 Navy Wharf Crt,Waterfront Communities C1 - Toronto,Condo Apt,669900,671210,2021-02-23 00:00:00,722000.0,1.33,1,1,2225.0,"Condo Apt, Apartment",575.0,,700.0,,"water,hydro,heat",1,31.0,2021-02-21 00:00:00,2021-02-23 00:00:00,1955.0,1.84,Spadina & Front,"Games Room, Gym, Indoor Pool, Party/Meeting Room, Rooftop Deck/Garden, Sauna",SE,Toronto
C5120653,Unit 4811 - 101 Charles St,Church-Yonge Corridor - Toronto,Condo Apt,599000,611334,2021-02-23 00:00:00,682000.0,1.0,1,1,2228.0,"Condo Apt, Apartment",398.0,0-5,500.0,,"water,heat",3,37.0,2021-02-19 00:00:00,2021-02-23 00:00:00,1650.0,1.94,Bloor & Yonge,"Concierge, Gym, Outdoor Pool, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",E,Toronto
C5120112,Unit 846 - 1030 King St W,Niagara - Toronto,Condo Apt,579900,596163,2021-02-23 00:00:00,631500.0,1.33,1,0,2027.0,"Condo Apt, Apartment",330.0,,500.0,,"water,heat",4,26.0,2021-02-18 00:00:00,2021-02-24 00:00:00,1850.0,2.49,King & Shaw,"Concierge, Exercise Room, Party/Meeting Room, Rooftop Deck/Garden",E,Toronto
C5119397,Unit 509 - 199 Richmond St W,Waterfront Communities C1 - Toronto,Condo Apt,629000,641453,2021-02-23 00:00:00,720000.0,1.33,1,1,2957.0,"Condo Apt, Apartment",611.0,0-5,700.0,,heat,4,32.0,2021-02-18 00:00:00,2021-02-23 00:00:00,1700.0,1.29,Richmond & University,,S,Toronto
C5118528,Unit 107 - 1 Ruttan St,Dufferin Grove - Toronto,Condo Townhouse,699000,793584,2021-02-24 00:00:00,790000.0,2.33,2,1,2045.0,"Condo Townhouse, Stacked Townhse",330.0,6-10,800.0,,water,5,9.0,2021-02-17 00:00:00,2021-02-24 00:00:00,2306.0,2.82,Dundas St W & Bloor St W,,SE,Toronto
C5117767,Unit 1304 - 35 Hayden St,Church-Yonge Corridor - Toronto,Condo Apt,698880,713021,2021-02-23 00:00:00,820800.0,1.33,1,1,2951.0,"Condo Apt, Apartment",619.0,,700.0,,"water,heat",5,37.0,2021-02-17 00:00:00,2021-02-23 00:00:00,1950.0,1.49,Yonge &  Bloor,"Concierge, Exercise Room, Guest Suites, Indoor Pool, Party/Meeting Room, Visitor Parking",S,Toronto
W5116027,Unit 305 - 65 Southport St,High Park-Swansea - Toronto,Condo Apt,589000,618088,2021-02-23 00:00:00,672305.0,2.0,2,1,2273.0,"Condo Apt, Apartment",712.0,31-50,900.0,,"water,hydro,heat",6,22.0,2021-02-16 00:00:00,2021-02-23 00:00:00,2260.0,2.34,Windermere & Southport,"Bike Storage, Gym, Indoor Pool, Security System, Tennis Court, Visitor Parking",E,Toronto
C5115957,Unit 807 - 39 Sherbourne St,Moss Park - Toronto,Condo Apt,699900,721338,2021-02-23 00:00:00,745000.0,1.33,1,1,2759.0,"Condo Apt, Apartment",618.0,0-5,600.0,,water,6,30.0,2021-02-16 00:00:00,2021-02-23 00:00:00,1925.0,1.53,King & Sherbourne,"Concierge, Gym, Party/Meeting Room",NW,Toronto
W5115184,24 Nickle St,Mount Dennis - Toronto,Detached,699000,785060,2021-02-23 00:00:00,876024.0,2.33,2,0,2585.0,"Detached, Bungalow",,,900.0,"Finished, Sep Entrance",,8,23.0,2021-02-14 00:00:00,2021-02-23 00:00:00,2232.0,2.99,Jane St & Weston Rd,,,Toronto
E5114554,Unit 1113 - 8 Trent Ave,East End-Danforth - Toronto,Condo Apt,599888,660365,2021-02-23 00:00:00,725500.0,2.33,2,1,3230.0,"Condo Apt, Apartment",459.0,0-5,800.0,Other,water,10,21.0,2021-02-12 00:00:00,2021-02-23 00:00:00,1969.0,2.08,Main & Danforth,"Bike Storage, Guest Suites, Gym, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",E,Toronto
C5112193,Unit 310 - 600 Eglinton Ave E,Mount Pleasant East - Toronto,Condo Apt,628800,691534,2021-02-22 00:00:00,675000.0,2.0,2,1,2303.0,"Condo Apt, Apartment",1031.0,,1000.0,,water,11,32.0,2021-02-11 00:00:00,2021-02-22 00:00:00,2442.0,1.86,Bayview & Eglinton,"Exercise Room, Gym, Party/Meeting Room, Rooftop Deck/Garden",SW,Toronto
C5112123,Unit 418 - 111 St Clair Ave W,Yonge-St. Clair - Toronto,Condo Apt,649900,665495,2021-02-22 00:00:00,680000.0,1.33,2,0,3017.0,"Condo Apt, Apartment",584.0,,700.0,,,11,34.0,2021-02-11 00:00:00,2021-02-22 00:00:00,1870.0,1.53,St Clair & Avenue Road,"Concierge, Exercise Room, Guest Suites, Indoor Pool, Party/Meeting Room, Sauna",S,Toronto
C5111930,Unit 342 - 5 Hanna Ave,Niagara - Toronto,Condo Apt,629000,666688,2021-02-24 00:00:00,720000.0,1.0,2,1,2235.0,"Condo Apt, Loft",397.0,,600.0,,"water,heat",11,26.0,2021-02-11 00:00:00,2021-02-24 00:00:00,1994.0,2.3,Knig West & Strachan,"Concierge, Games Room, Gym, Media Room, Party/Meeting Room, Visitor Parking",W,Toronto
C5109344,Unit 2502 - 88 Harbour St,Waterfront Communities C1 - Toronto,Condo Apt,499000,605276,2021-02-23 00:00:00,605000.0,1.0,1,0,1983.0,"Condo Apt, Apartment",359.0,0-5,0.0,,"water,heat",13,33.0,2021-02-09 00:00:00,2021-02-23 00:00:00,1733.0,2.41,Bay Street & Lakeshore,,NW,Toronto
C5107188,Unit 405 - 707 Dovercourt Rd,Palmerston-Little Italy - Toronto,Condo Apt,685900,702788,2021-02-26 00:00:00,675000.0,2.0,1,1,2429.0,"Condo Apt, Loft",647.0,,600.0,,"water,heat",16,15.0,2021-02-06 00:00:00,2021-02-25 00:00:00,2378.0,2.48,Dovercourt & Bloor,"Bike Storage, Party/Meeting Room, Security System, Visitor Parking",W,Toronto
C5106126,Unit 4504 - 14 York St,Waterfront Communities C1 - Toronto,Condo Apt,659900,664694,2021-02-22 00:00:00,645000.0,1.33,1,0,2849.0,"Condo Apt, Apartment",438.0,6-10,600.0,,"water,heat",17,33.0,2021-02-05 00:00:00,2021-02-22 00:00:00,1617.0,1.43,York & Bremner,"Concierge, Exercise Room, Gym, Indoor Pool, Party/Meeting Room, Visitor Parking",S,Toronto
C5098517,Unit 706 - 45 Charles St E,Church-Yonge Corridor - Toronto,Condo Apt,629000,625381,2021-02-22 00:00:00,650000.0,1.0,1,0,2375.0,"Condo Apt, Apartment",326.0,0-5,600.0,,"water,heat",24,38.0,2021-01-29 00:00:00,2021-02-22 00:00:00,1562.0,1.73,Yonge & Bloor,,NW,Toronto
C5098515,Unit 2901 - 125 Redpath Ave,Mount Pleasant West - Toronto,Condo Apt,660000,655830,2021-02-23 00:00:00,640000.0,1.33,2,0,2408.0,"Condo Apt, Apartment",407.0,0-5,600.0,,"water,heat",24,29.0,2021-01-29 00:00:00,2021-02-23 00:00:00,1918.0,2.2,Yonge & Eglinton,,NE,Toronto
C5093623,Unit 805 - 30 Hayden St,Church-Yonge Corridor - Toronto,Condo Apt,599900,605340,2021-02-22 00:00:00,585000.0,1.33,1,0,2062.0,"Condo Apt, Apartment",644.0,,600.0,,"water,heat",28,37.0,2021-01-25 00:00:00,2021-02-22 00:00:00,2165.0,2.31,Yonge & Bloor,"Concierge, Exercise Room, Party/Meeting Room, Security System",S,Toronto
C5092635,Unit 1909 - 8 The Esplanade St,Church-Yonge Corridor - Toronto,Condo Apt,620000,616512,2021-02-26 00:00:00,619000.0,1.0,1,0,2302.0,"Condo Apt, Apartment",399.0,,500.0,,"water,heat",30,37.0,2021-01-23 00:00:00,2021-02-26 00:00:00,2097.0,2.56,Yonge & Front,,E,Toronto
C5091372,Unit 1904 - 2181 Yonge St,Mount Pleasant West - Toronto,Condo Apt,625000,615943,2021-02-24 00:00:00,605000.0,1.33,1,1,2405.0,"Condo Apt, Apartment",483.0,,600.0,,heat,31,30.0,2021-01-22 00:00:00,2021-02-24 00:00:00,1900.0,2.2,Yonge & Eglinton,"Bike Storage, Concierge, Gym, Indoor Pool, Party/Meeting Room, Sauna",S,Toronto
C5081121,Unit 613 - 38 Elm St,Bay Street Corridor - Toronto,Condo Apt,659800,673596,2021-02-24 00:00:00,665800.0,1.0,2,1,2219.0,"Condo Apt, Apartment",726.0,,700.0,,"water,hydro,heat",42,40.0,2021-01-11 00:00:00,2021-02-24 00:00:00,1950.0,1.52,Bay & Dundas,"Concierge, Exercise Room, Gym, Indoor Pool, Rooftop Deck/Garden, Visitor Parking",SW,Toronto
C4934620,Unit 2117E - 36 Lisgar St,Little Portugal - Toronto,Condo Apt,599999,576182,2021-02-26 00:00:00,565000.0,2.0,2,1,1811.0,"Condo Apt, Apartment",499.0,,500.0,,"water,heat",145,13.0,2020-09-30 00:00:00,2021-02-26 00:00:00,2175.0,2.87,Lisgar & Queen,,E,Toronto
C4901773,Unit 1802 - 55 Bremner Blvd,Waterfront Communities C1 - Toronto,Condo Apt,675000,677441,2021-02-22 00:00:00,640000.0,1.33,1,0,2357.0,"Condo Apt, Apartment",507.0,,600.0,,"water,heat",167,29.0,2020-09-08 00:00:00,2021-02-22 00:00:00,1700.0,1.56,York Street & Bremner Blvd.,"Concierge, Gym, Indoor Pool, Outdoor Pool, Party/Meeting Room, Rooftop Deck/Garden",N,Toronto
C5121647,Unit 503 - 52 Sumach St,Waterfront Communities C8 - Toronto,Condo Apt,599000,619709,2021-02-22 00:00:00,658000.0,1.0,1,0,2141.0,"Condo Apt, Apartment",484.0,,600.0,,"water,heat",2,31.0,2021-02-19 00:00:00,2021-02-22 00:00:00,1480.0,1.34,King  & Sumach,"Bbqs Allowed, Concierge, Games Room, Gym, Party/Meeting Room, Rooftop Deck/Garden",SE,Toronto
C5120899,Unit 4105 - 101 Charles St E,Church-Yonge Corridor - Toronto,Condo Apt,649000,646945,2021-02-23 00:00:00,680000.0,1.0,1,0,2273.0,"Condo Apt, Apartment",339.0,6-10,500.0,,"water,heat",2,37.0,2021-02-19 00:00:00,2021-02-23 00:00:00,1788.0,2.0,Jarvis & Bloor,"Concierge, Guest Suites, Gym, Outdoor Pool, Rooftop Deck/Garden",W,Toronto
C5120623,Unit 1716 - 460 Adelaide St E,Moss Park - Toronto,Condo Apt,699999,731902,2021-02-23 00:00:00,780000.0,2.0,2,1,2663.0,"Condo Apt, Apartment",509.0,0-5,700.0,,"water,heat",4,30.0,2021-02-17 00:00:00,2021-02-23 00:00:00,2292.0,2.25,Adelaide & Sherbourne,"Concierge, Exercise Room, Guest Suites, Party/Meeting Room, Rooftop Deck/Garden",W,Toronto
C5119530,Unit 3004 - 110 Charles St E,Church-Yonge Corridor - Toronto,Condo Apt,699000,713322,2021-02-23 00:00:00,838000.0,1.33,1,1,2831.0,"Condo Apt, Apartment",543.0,6-10,700.0,,"water,heat",3,37.0,2021-02-18 00:00:00,2021-02-23 00:00:00,1960.0,1.65,Bloor & Jarvis,"Concierge, Exercise Room, Games Room, Guest Suites, Gym, Outdoor Pool",W,Toronto
C5115167,Unit 1006 - 10 York St,Waterfront Communities C1 - Toronto,Condo Apt,699500,704729,2021-02-22 00:00:00,697000.0,1.33,1,0,2813.0,"Condo Apt, Apartment",388.0,,600.0,,,7,32.0,2021-02-14 00:00:00,2021-02-22 00:00:00,1788.0,1.71,York & Harbour,"Concierge, Exercise Room, Guest Suites, Gym, Security Guard, Visitor Parking",W,Toronto
C5112253,Unit 4210 - 33 Charles St E,Church-Yonge Corridor - Toronto,Condo Apt,588000,590140,2021-02-27 00:00:00,582000.0,1.0,1,0,2099.0,"Condo Apt, Apartment",370.0,,0.0,,"water,heat",10,38.0,2021-02-11 00:00:00,2021-02-27 00:00:00,1800.0,2.18,Yonge & Bloor,"Bbqs Allowed, Concierge, Guest Suites, Gym, Outdoor Pool, Visitor Parking",E,Toronto
C5112168,Unit 307 - 38 Avoca Ave,Rosedale-Moore Park - Toronto,Condo Apt,679000,696655,2021-02-27 00:00:00,670000.0,1.0,1,1,2573.0,"Condo Apt, Apartment",747.0,,600.0,,"water,hydro,heat",10,37.0,2021-02-11 00:00:00,2021-02-27 00:00:00,2000.0,1.47,St Clair Ave & Yonge St,"Bike Storage, Concierge, Gym, Party/Meeting Room, Security System, Visitor Parking",W,Toronto
C5111112,Unit 3908 - 290 Adelaide St W,Waterfront Communities C1 - Toronto,Condo Apt,650000,658963,2021-02-22 00:00:00,650000.0,1.33,1,0,2410.0,"Condo Apt, Apartment",350.0,0-5,500.0,,"water,heat",11,33.0,2021-02-10 00:00:00,2021-02-22 00:00:00,1872.0,2.09,Adelaide St W & John,"Concierge, Games Room, Gym, Outdoor Pool, Party/Meeting Room, Sauna",E,Toronto
C5103909,Unit N501 - 120 Bayview Ave,Waterfront Communities C8 - Toronto,Condo Apt,624900,630335,2021-02-24 00:00:00,619000.0,1.33,1,0,2141.0,"Condo Apt, Apartment",505.0,0-5,600.0,,"water,heat",17,31.0,2021-02-04 00:00:00,2021-02-24 00:00:00,1785.0,1.89,Front & Bayview,"Concierge, Guest Suites, Gym, Outdoor Pool, Party/Meeting Room",SW,Toronto
C5073674,Unit 4008 - 50 Charles St E,Church-Yonge Corridor - Toronto,Condo Apt,658000,647762,2021-02-22 00:00:00,660000.0,1.0,1,0,2417.0,"Condo Apt, Apartment",295.0,0-5,0.0,,"water,heat",49,32.0,2021-01-03 00:00:00,2021-02-22 00:00:00,1610.0,1.86,Bloor & Yonge,"Concierge, Gym, Media Room, Outdoor Pool, Party/Meeting Room, Visitor Parking",W,Toronto
E5064531,Unit 102 - 2301 Danforth Ave,East End-Danforth - Toronto,Condo Apt,652850,656316,2021-02-22 00:00:00,639000.0,1.0,2,0,,"Condo Apt, Multi-Level",442.0,New,700.0,Other,"water,heat",69,19.0,2020-12-14 00:00:00,2021-02-22 00:00:00,1894.0,2.45,Danforth Ave & Woodbine,"Bike Storage, Concierge, Gym, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",E,Toronto
C5120561,Unit 1914 - 101 Erskine Ave,Mount Pleasant West - Toronto,Condo Apt,649000,648260,2021-02-20 00:00:00,668800.0,1.33,1,1,3005.0,"Condo Apt, Apartment",411.0,0-5,600.0,,,2,33.0,2021-02-18 00:00:00,2021-02-20 00:00:00,1950.0,2.04,Yonge St & Eglinton Ave,"Concierge, Gym, Outdoor Pool, Party/Meeting Room, Sauna, Visitor Parking",W,Toronto
W5120151,479B Rogers Rd,Keelesdale-Eglinton West - Toronto,Condo Townhouse,699000,792817,2021-02-22 00:00:00,780000.0,2.0,2,1,2249.0,"Condo Townhouse, Stacked Townhse",552.0,,1200.0,,water,2,34.0,2021-02-18 00:00:00,2021-02-22 00:00:00,2002.0,1.63,Rogers Rd & Old Weston Rd,Rooftop Deck/Garden,S,Toronto
C5119771,Unit 404 - 105 Mccaul St,Kensington-Chinatown - Toronto,Condo Apt,645000,643269,2021-02-22 00:00:00,650000.0,2.0,1,0,2141.0,"Condo Apt, Apartment",783.0,,700.0,,"water,hydro,heat",2,32.0,2021-02-18 00:00:00,2021-02-22 00:00:00,2250.0,2.06,University & Dundas,"Exercise Room, Gym, Outdoor Pool, Sauna",W,Toronto
W5113480,Unit 618 - 816 Lansdowne Ave,Dovercourt-Wallace Emerson-Junction - Toronto,Condo Apt,558000,559779,2021-02-22 00:00:00,560000.0,1.0,1,1,1733.0,"Condo Apt, Apartment",388.0,,500.0,,"water,heat",8,16.0,2021-02-12 00:00:00,2021-02-22 00:00:00,1623.0,2.15,Dupont & Landsdowne,"Exercise Room, Games Room, Media Room, Party/Meeting Room, Sauna",W,Toronto
C5084154,Unit 1703 - 185 Roehampton Ave,Mount Pleasant East - Toronto,Condo Apt,699800,713459,2021-02-22 00:00:00,675000.0,2.0,2,0,2635.0,"Condo Apt, Apartment",420.0,0-5,600.0,,,37,32.0,2021-01-14 00:00:00,2021-02-22 00:00:00,2243.0,2.46,Yonge & Eglinton,"Concierge, Gym, Outdoor Pool, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",NW,Toronto
C5073526,Unit 1507 - 35 Balmuto St,Bay Street Corridor - Toronto,Condo Apt,609000,608848,2021-02-20 00:00:00,605000.0,1.0,1,0,2549.0,"Condo Apt, Apartment",541.0,,500.0,,"water,heat",49,33.0,2021-01-02 00:00:00,2021-02-20 00:00:00,1851.0,1.86,Yonge & Bloor,"Concierge, Exercise Room, Gym, Media Room, Party/Meeting Room, Visitor Parking",S,Toronto
C5120073,Unit 2310 - 361 Front St W,Waterfront Communities C1 - Toronto,Condo Apt,679000,681251,2021-02-24 00:00:00,700000.0,1.33,1,1,2249.0,"Condo Apt, Apartment",604.0,,700.0,,"water,hydro,heat",1,32.0,2021-02-18 00:00:00,2021-02-24 00:00:00,1838.0,1.56,Front & Blue Jays Way & Spadina,"Concierge, Exercise Room, Guest Suites, Indoor Pool, Party/Meeting Room, Visitor Parking",NE,Toronto
C5119960,Unit 715 - 600 Fleet St,Niagara - Toronto,Condo Apt,550000,568522,2021-02-22 00:00:00,590000.0,1.33,1,0,1763.0,"Condo Apt, Apartment",433.0,11-15,500.0,,"water,heat",1,26.0,2021-02-18 00:00:00,2021-02-22 00:00:00,1650.0,2.03,Bathurst & Lakeshore,"Bike Storage, Concierge, Exercise Room, Indoor Pool, Rooftop Deck/Garden, Visitor Parking",N,Toronto
C5118808,Unit 833 - 600 Fleet St,Waterfront Communities C1 - Toronto,Condo Apt,599900,626057,2021-02-19 00:00:00,650000.0,1.0,2,1,2009.0,"Condo Apt, Loft",527.0,,600.0,,"water,heat",2,32.0,2021-02-17 00:00:00,2021-02-19 00:00:00,3070.0,4.04,Bathurst St & Lakeshore Blvd W,"Concierge, Gym, Indoor Pool, Party/Meeting Room, Visitor Parking",N,Toronto
C5118727,Unit 1016W - 27 Bathurst St,Waterfront Communities C1 - Toronto,Condo Apt,619900,618585,2021-02-26 00:00:00,619900.0,1.0,1,1,,"Condo Apt, Apartment",446.0,0-5,0.0,,,2,32.0,2021-02-17 00:00:00,2021-02-26 00:00:00,1821.0,2.54,Front & Bathurst,,SE,Toronto
C5118676,Unit N515 - 120 Bayview Ave,Waterfront Communities C8 - Toronto,Condo Apt,674900,696072,2021-02-26 00:00:00,675000.0,1.33,2,1,2363.0,"Condo Apt, Apartment",567.0,6-10,600.0,,"water,heat",7,31.0,2021-02-12 00:00:00,2021-02-26 00:00:00,2048.0,1.94,Bayview Ave. & Front St,"Bike Storage, Concierge, Guest Suites, Outdoor Pool, Party/Meeting Room, Rooftop Deck/Garden",SE,Toronto
C5118021,Unit 611 - 219 Fort York Blvd,Niagara - Toronto,Condo Apt,649900,687692,2021-02-20 00:00:00,785888.0,2.0,2,1,2675.0,"Condo Apt, Apartment",647.0,11-15,900.0,,"water,heat",2,26.0,2021-02-17 00:00:00,2021-02-20 00:00:00,2500.0,2.53,Lake Shore & Bathurst,"Bbqs Allowed, Concierge, Exercise Room, Gym, Indoor Pool, Rooftop Deck/Garden",S,Toronto
C5117370,Unit 1202 - 42 Charles St E,Church-Yonge Corridor - Toronto,Condo Apt,599900,631057,2021-02-19 00:00:00,680000.0,1.0,2,0,2687.0,"Condo Apt, Apartment",369.0,0-5,500.0,,"water,heat",3,37.0,2021-02-16 00:00:00,2021-02-19 00:00:00,1600.0,1.6,Yonge & Bloor,"Concierge, Games Room, Guest Suites, Gym, Outdoor Pool, Visitor Parking",SE,Toronto
C5117199,Unit 509 - 39 Brant St,Waterfront Communities C1 - Toronto,Condo Apt,598900,602281,2021-02-24 00:00:00,585000.0,1.0,1,0,2017.0,"Condo Apt, Apartment",356.0,0-5,500.0,,water,3,32.0,2021-02-16 00:00:00,2021-02-24 00:00:00,1663.0,1.99,Adelaide St. W. & Spadina Ave.,"Bbqs Allowed, Concierge, Guest Suites, Gym, Party/Meeting Room, Security Guard",N,Toronto
C5115967,Unit 2407 - 88 Blue Jays Way,Waterfront Communities C1 - Toronto,Condo Apt,699999,716122,2021-02-19 00:00:00,780000.0,1.33,1,1,3466.0,"Condo Apt, Apartment",624.0,,600.0,,"water,heat",3,32.0,2021-02-16 00:00:00,2021-02-19 00:00:00,2213.0,1.85,King St West &  Blue Jays Way,"Concierge, Exercise Room, Outdoor Pool, Party/Meeting Room, Rooftop Deck/Garden, Security Guard",S,Toronto
C5115827,Unit 207 - 415 Jarvis St,Cabbagetown-South St. James Town - Toronto,Condo Townhouse,589900,635120,2021-02-22 00:00:00,620000.0,2.0,1,1,2039.0,"Condo Townhouse, Stacked Townhse",425.0,,600.0,,water,6,26.0,2021-02-13 00:00:00,2021-02-22 00:00:00,1950.0,2.29,Jarvis & Carlton,"Bike Storage, Visitor Parking",W,Toronto
C5112799,Unit 3503 - 15 Iceboat Terr,Waterfront Communities C1 - Toronto,Condo Apt,560000,557072,2021-02-23 00:00:00,600000.0,1.0,1,1,1757.0,"Condo Apt, Apartment",392.0,6-10,500.0,,"water,heat",8,32.0,2021-02-11 00:00:00,2021-02-23 00:00:00,1775.0,2.33,Spadina Avenue & Fort York Blvd,"Concierge, Exercise Room, Games Room, Indoor Pool, Party/Meeting Room, Visitor Parking",E,Toronto
W5109478,Unit 512 - 1638 Bloor St W,High Park North - Toronto,Condo Apt,659000,677176,2021-02-23 00:00:00,669000.0,1.33,1,1,2627.0,"Condo Apt, Apartment",777.0,,800.0,,"water,heat",10,26.0,2021-02-09 00:00:00,2021-02-23 00:00:00,2197.0,1.88,Bloor St W & Keele St,"Bike Storage, Concierge, Gym, Media Room, Party/Meeting Room, Security System",N,Toronto
C5108128,Unit 908 - 159 Dundas St E,Church-Yonge Corridor - Toronto,Condo Apt,645000,649632,2021-02-19 00:00:00,652000.0,2.0,2,0,2501.0,"Condo Apt, Apartment",516.0,,600.0,,"water,heat",11,38.0,2021-02-08 00:00:00,2021-02-19 00:00:00,1891.0,1.83,Jarvis & Dundas,"Concierge, Exercise Room, Outdoor Pool, Party/Meeting Room, Visitor Parking",N,Toronto
C5099613,Unit 1601 - 111 St Clair Ave W,Yonge-St. Clair - Toronto,Condo Apt,599000,608885,2021-02-19 00:00:00,576500.0,1.33,1,0,2579.0,"Condo Apt, Apartment",517.0,0-5,600.0,,,18,35.0,2021-02-01 00:00:00,2021-02-19 00:00:00,1742.0,1.67,Avenue Rd. & St Clair Ave. W,"Concierge, Games Room, Guest Suites, Gym, Indoor Pool, Squash/Racquet Court",N,Toronto
C5098960,Unit 305 - 8 The Esplanade,Waterfront Communities C8 - Toronto,Condo Apt,649900,671691,2021-02-19 00:00:00,640000.0,1.33,1,0,2765.0,"Condo Apt, Apartment",498.0,,600.0,,"water,heat",21,31.0,2021-01-29 00:00:00,2021-02-19 00:00:00,1749.0,1.61,Yonge & Front,"Concierge, Gym, Indoor Pool, Party/Meeting Room, Sauna",W,Toronto
C5093482,Unit 1208 - 375 King St W,Waterfront Communities C1 - Toronto,Condo Apt,599600,601046,2021-02-19 00:00:00,575000.0,1.0,1,0,2069.0,"Condo Apt, Apartment",364.0,6-10,500.0,,"water,heat",25,31.0,2021-01-25 00:00:00,2021-02-19 00:00:00,1575.0,1.85,King St West & Spadina,,N,Toronto
C5089187,Unit 329 - 500 Richmond St W,Waterfront Communities C1 - Toronto,Condo Apt,644900,640988,2021-02-23 00:00:00,635000.0,1.0,1,1,2356.0,"Condo Apt, Apartment",609.0,,700.0,,water,31,30.0,2021-01-19 00:00:00,2021-02-23 00:00:00,1921.0,1.81,West Of Spadina,,N,Toronto
"C5086729, 40057422",Unit 701 - 68 Merton St,Mount Pleasant West - Toronto,Condo Apt,599000,619298,2021-02-21 00:00:00,615000.0,1.33,1,0,2207.0,"Condo Apt, Apartment",473.0,,621.0,,"water,heat",33,30.0,2021-01-17 00:00:00,2021-02-21 00:00:00,1983.0,2.31,Yonge & Davisville,,S,Toronto
C5081890,Unit 3011 - 25 Telegram Mews,Waterfront Communities C1 - Toronto,Condo Apt,625000,629518,2021-02-19 00:00:00,620000.0,1.33,1,1,1949.0,"Condo Apt, Apartment",344.0,,500.0,,"water,heat",38,29.0,2021-01-12 00:00:00,2021-02-19 00:00:00,1875.0,2.4,Lakeshore & Spadina,"Concierge, Exercise Room, Indoor Pool, Party/Meeting Room, Security Guard, Visitor Parking",SW,Toronto
C5078303,Unit 901 - 50 Lombard St,Church-Yonge Corridor - Toronto,Condo Apt,649900,656058,2021-02-19 00:00:00,620000.0,2.0,1,1,2153.0,"Condo Apt, Apartment",1201.0,16-30,900.0,,"water,heat",43,33.0,2021-01-07 00:00:00,2021-02-19 00:00:00,2273.0,1.31,Adelaide & Church,"Concierge, Gym, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",NE,Toronto
C5053950,Unit 407 - 170 Bayview Ave,Waterfront Communities C8 - Toronto,Condo Apt,699900,711366,2021-02-22 00:00:00,690000.0,2.0,1,1,2800.0,"Condo Apt, Apartment",515.0,0-5,600.0,,,82,23.0,2020-11-29 00:00:00,2021-02-22 00:00:00,2200.0,2.24,Bayview- King- River Street,,NE,Toronto
C5001495,Unit 313 - 69 Lynn Williams St,Niagara - Toronto,Condo Apt,558900,567836,2021-02-19 00:00:00,544000.0,1.0,1,1,1698.0,"Condo Apt, Apartment",358.0,6-10,0.0,,"water,hydro,heat",84,17.0,2020-11-27 00:00:00,2021-02-19 00:00:00,2075.0,3.19,East Liberty & Strachan,"Exercise Room, Party/Meeting Room, Visitor Parking",N,Toronto
C4993403,Unit 1814 - 155 Yorkville Ave,Annex - Toronto,Condo Apt,688800,714912,2021-02-19 00:00:00,650000.0,1.33,1,0,4400.0,"Condo Apt, Apartment",569.0,0-5,500.0,,"water,heat",93,35.0,2020-11-18 00:00:00,2021-02-19 00:00:00,1808.0,1.18,Avenue Rd &  Yorkville Ave,"Concierge, Exercise Room, Gym",W,Toronto
